Mery_sk_cn_preview_09_hair_02,0.99564794,0.09186575,0.01567993,-0.06841043,0.60619333,0.79236964,0.06328656,-0.78999388,0.60983972,-1.40171645,160.08883055,-16.04745088
Mery_skin_lf_lowleg_twist1,9e-08,-1.0,-4.9e-06,1.0,9e-08,-4.94e-06,4.94e-06,-4.9e-06,1.0,7.98403585,48.29025064,0.88694663
Mery_sk_lf_upleg_nonroll,-1.1e-07,-1.0,5.47e-06,1.0,-1.1e-07,5.47e-06,-5.47e-06,5.47e-06,1.0,7.98403976,85.4735837,0.88674332
Mery_sk_cn_preview_04_hair_02,0.94211245,0.06866995,-0.32818985,0.15615644,0.77631077,0.61070186,0.29671418,-0.62659878,0.72064878,-6.88747168,159.2133144,6.73775494
Mery_sk_lf_pinkyEnd,0.85518425,0.04363809,-0.27704795,-0.05789221,0.89735888,-0.03735627,0.27442365,0.05331713,0.85548168,70.72045156,128.23713781,-8.36930174
Mery_skin_cn_chest,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,113.33034122,2.9243227
Mery_sk_cn_preview_01_hair_End,-0.91589535,0.38261412,-0.12141725,0.40105379,0.88506957,-0.23623655,0.01707527,-0.26506281,-0.96407995,10.29310927,151.80938634,-1.73548346
Mery_sk_cn_tongue4,-0.04205307,-0.25741073,0.96538658,0.07942436,0.96232218,0.26005343,-0.99595347,0.08761126,-0.02002392,-0.3507453,142.36250031,8.18456632
Mery_sk_cn_preview_01_hair_04,-0.91589535,0.38261412,-0.12141725,0.40105379,0.88506957,-0.23623655,0.01707527,-0.26506281,-0.96407995,10.16871869,153.74032607,5.28768315
Mery_sk_lf_toeEnd,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.98403976,0.0,22.36951605
Mery_skin_rg_uparm_twist5,-1.0,0.0,-6.31e-06,0.0,1.0,0.0,6.31e-06,0.0,-1.0,-29.99734553,128.51411507,-2.97751658
Mery_sk_cn_preview_01_hair_01,0.60861513,-0.38093894,-0.69604106,0.39784509,0.9054866,-0.14769325,0.68651796,-0.18702817,0.70264753,-6.24887316,160.94777509,5.25105486
Mery_sk_cn_preview_01_hair_02,-0.10899167,-0.11319505,-0.98757668,0.39784509,0.9054866,-0.14769325,0.9109556,-0.40899986,-0.0536564,-1.24770074,159.58530507,10.36972855
Mery_sk_cn_preview_01_hair_03,-0.6411949,0.15928238,-0.75066518,0.39784509,0.9054866,-0.14769325,0.65619234,-0.39334861,-0.64396311,5.38846357,156.60580716,9.97885033
Mery_sk_cn_preview_10_hair_02,0.91957759,-0.09466999,-0.38133273,0.37946486,0.46569357,0.79945977,0.10189935,-0.87986766,0.4641653,-1.63792405,160.75950912,-15.44506066
Mery_sk_cn_preview_10_hair_03,0.90788088,-0.14002435,-0.3951525,0.28277839,0.90039799,0.3306355,0.30949749,-0.41191824,0.85704998,-2.5267587,159.66869777,-17.31766499
Mery_skin_lf_up_eyelid03,0.9751016,0.11870922,-0.18730991,-0.13076245,0.98997896,-0.05331829,0.17910349,0.07648386,0.98085277,4.214,149.945,4.762
Mery_sk_cn_preview_10_hair_01,0.94131364,-0.06564651,-0.33108786,0.32917342,-0.03841628,0.94348771,-0.07465584,-0.99710317,-0.01455268,-0.86688892,160.66952523,-13.23509434
Mery_sk_lf_ringEnd,0.88443385,0.04781469,-0.1596574,-0.06785589,0.89077973,-0.10911925,0.15222453,0.11926939,0.87897808,73.51308679,128.95694553,-5.64885457
Mery_sk_cn_preview_10_hair_04,0.90788088,-0.14002435,-0.3951525,0.19635901,0.97481693,0.1057123,0.37039905,-0.17356593,0.91251269,-3.18912103,157.55966208,-18.09212482
Mery_skin_rg_index02,0.88768,0.09742132,-0.11195202,0.07415793,-0.8792731,-0.17714226,-0.12854871,0.1654928,-0.87526414,-68.0713842,128.77265718,0.78615231
Mery_skin_rg_index03,0.88944245,-0.0244564,-0.13525521,-0.04865508,-0.88431554,-0.16005831,-0.12854871,0.1654928,-0.87526414,-70.35783414,128.51615719,1.0735583
